,0,1
208,11.75,10.85
209,10.1,8.65
210,11.05,9.1
211,11.85,9.8
212,12.85,10.65
213,12.9,11.7
214,13.6,11.1
215,14.05,11.75
216,14.5,11.8
217,14.3,12.45
218,17.0,12.9
219,15.8,12.6
220,15.85,12.0
221,16.7,12.2
222,16.25,11.7
223,15.55,11.15
224,14.8,11.35
225,14.45,10.75
226,13.75,10.45
227,12.8,10.1
228,13.15,9.8
229,12.45,9.3
230,11.8,8.95
231,11.1,8.45
232,10.35,7.7
233,10.1,6.75
234,11.3,7.95
235,12.35,8.45
236,13.1,8.95
237,13.2,9.35
238,14.1,10.05
239,11.5,7.5
240,11.35,6.9
241,11.95,6.75
242,12.4,7.1
243,12.25,7.6
244,12.95,7.6
245,13.45,7.95
246,13.35,8.25
247,13.75,9.0
248,14.3,9.3
249,14.85,9.55
250,15.1,10.25
251,15.45,10.55
252,16.35,10.85
253,16.75,11.5
254,16.25,10.2
255,15.4,10.1
256,15.45,9.7
257,15.15,9.3
258,15.25,8.65
259,15.55,8.2
260,14.25,8.7
261,14.25,8.25
262,15.05,7.8
263,14.3,7.5
264,13.55,7.45
265,14.3,6.95
266,13.95,6.7
267,13.05,6.95
268,13.05,6.2
269,11.55,6.3
270,10.8,5.85
271,10.6,5.05
272,11.35,5.55
273,12.15,5.4
274,12.4,5.8
275,12.8,5.7
276,13.65,5.9
277,13.9,5.3
278,13.1,5.1
279,12.55,4.9
280,11.5,4.75
281,11.35,4.05
282,12.4,4.35
283,11.75,3.45
284,12.65,3.7
285,13.4,4.35
286,13.9,4.95
287,12.75,3.0
288,13.55,3.15
289,13.7,3.65
290,14.1,4.1
291,14.65,5.05
292,14.35,5.75
293,14.5,6.55
294,15.15,7.1
295,13.6,2.55
296,14.45,2.4
297,14.6,3.05
298,15.0,3.4
299,15.25,3.5
300,14.7,4.1
301,14.7,4.5
302,15.25,2.7
303,15.65,2.05
304,15.95,2.8
305,16.1,3.55
306,15.9,4.0
307,15.6,4.75
308,15.55,5.05
309,15.35,5.5
310,15.15,5.95
311,15.5,6.75
312,15.7,6.35
313,16.2,5.9
314,16.35,5.35
315,16.2,4.55
316,16.55,4.2
317,16.95,4.75
318,17.05,5.1
319,17.3,4.8
320,17.3,4.15
321,17.6,4.3
322,17.05,3.7
323,17.25,3.05
324,16.65,2.8
325,16.55,2.15
326,17.2,2.05
327,18.15,1.95
328,18.05,2.45
329,18.15,3.05
330,18.6,3.45
331,18.4,3.6
332,18.85,3.2
333,19.1,2.65
334,19.45,2.65
335,19.0,2.1
336,19.9,2.05
337,20.45,2.8
338,19.8,3.25
339,19.45,3.9
340,18.65,4.2
341,18.4,4.6
342,18.65,4.75
343,18.75,5.15
344,19.1,4.55
345,17.9,5.4
346,17.65,5.7
347,17.05,6.05
348,17.4,6.5
349,16.6,6.85
350,15.7,7.15
351,15.75,7.75
352,16.6,7.95
353,20.4,3.4
354,20.7,3.45
355,21.15,2.85
356,21.75,2.65
357,22.0,3.25
358,22.2,3.5
359,21.45,3.75
360,21.1,4.05
361,20.15,4.3
362,20.8,4.7
363,20.7,5.15
364,19.75,5.05
365,19.85,5.5
366,20.4,5.65
367,20.55,5.75
368,18.7,5.75
369,19.25,5.95
370,18.4,6.0
371,18.45,6.6
372,17.65,7.05
373,16.7,7.4
374,18.65,7.3
375,18.05,7.35
376,17.85,7.75
377,17.5,8.25
378,17.15,8.6
379,17.05,9.0
380,16.4,8.7
381,16.05,8.95
382,16.05,9.6
383,16.5,9.75
384,17.25,9.6
385,17.6,9.9
386,17.8,9.3
387,18.0,8.55
388,18.8,8.1
389,18.8,8.35
390,19.4,7.6
391,19.25,6.6
392,20.05,6.95
393,19.8,7.5
394,20.05,6.35
395,21.15,5.7
396,21.65,4.85
397,22.15,4.35
398,23.05,3.35
399,23.05,3.8
400,23.15,4.4
401,22.5,4.75
402,22.15,5.2
403,24.15,4.55
404,23.5,5.05
405,23.1,5.3
406,23.0,5.75
407,22.2,5.75
408,21.85,6.2
409,20.75,6.55
410,21.0,7.15
411,20.75,7.65
412,20.0,8.2
413,19.5,8.65
414,18.85,9.05
415,18.75,9.55
416,18.6,10.0
417,16.95,10.35
418,17.35,10.85
419,18.0,10.65
420,18.5,10.55
421,18.1,11.1
422,17.55,11.3
423,17.95,11.9
424,18.3,12.0
425,18.0,12.5
426,19.0,11.65
427,19.5,11.05
428,19.45,10.55
429,19.4,9.65
430,20.1,9.4
431,20.05,9.95
432,20.05,10.2
433,19.35,12.2
434,19.2,12.25
435,20.05,11.6
436,20.6,11.15
437,20.7,10.65
438,21.3,11.65
439,21.8,11.15
440,21.85,10.7
441,21.65,10.05
442,20.95,10.2
443,20.9,9.7
444,21.65,9.45
445,21.2,9.25
446,20.75,8.75
447,20.55,8.75
448,21.1,8.0
449,21.65,8.65
450,21.75,8.2
451,21.95,7.55
452,22.0,6.75
453,22.8,6.45
454,22.65,6.65
455,22.75,7.05
456,23.0,7.35
457,22.55,7.9
458,22.2,8.7
459,22.9,8.45
460,22.35,9.2
461,22.75,9.35
462,22.4,10.05
463,23.05,10.9
464,23.3,9.85
465,23.95,9.8
466,23.65,9.1
467,23.7,8.85
468,24.25,8.25
469,24.85,7.95
470,23.5,7.85
471,23.85,7.35
472,23.95,6.9
473,23.65,6.5
474,23.6,5.7
475,24.3,5.65
476,24.8,6.4
477,34.05,3.5
478,33.05,3.85
479,32.0,3.8
480,31.9,4.4
481,31.05,4.75
482,30.4,5.65
483,30.75,6.1
484,30.0,6.7
485,30.1,7.4
486,29.5,8.15
487,30.75,8.0
488,30.85,7.35
489,31.5,6.75
490,31.75,5.95
491,32.35,6.45
492,32.8,6.0
493,32.05,5.1
494,32.8,4.8
495,32.65,4.4
496,33.65,4.6
497,33.05,5.15
498,33.6,5.45
499,34.5,5.05
500,34.9,4.65
501,35.45,4.1
502,34.6,4.05
503,34.2,4.2
504,36.3,5.2
505,35.55,5.35
506,35.95,6.05
507,34.8,5.85
508,33.7,6.15
509,33.95,6.6
510,33.7,7.05
511,32.75,7.1
512,32.3,7.65
513,33.0,7.9
514,31.95,8.15
515,31.15,8.65
516,30.35,8.85
517,29.85,9.0
518,30.7,9.15
519,29.7,9.9
520,30.45,9.95
521,30.95,9.85
522,31.8,9.45
523,32.45,8.8
524,33.55,8.6
525,34.35,7.7
526,34.7,8.0
527,34.6,7.25
528,35.0,6.8
529,35.5,7.35
530,36.1,7.5
531,36.55,7.0
532,36.0,8.2
533,35.35,8.05
534,36.55,8.65
535,36.4,9.1
536,35.5,9.1
537,34.55,8.85
538,35.25,9.4
539,34.4,9.5
540,33.5,9.3
541,33.85,9.8
542,32.5,9.65
543,32.3,10.25
544,33.3,10.3
545,31.6,10.5
546,30.6,10.5
547,30.4,11.1
548,30.9,11.45
549,30.7,11.65
550,30.4,12.05
551,31.2,12.0
552,31.95,11.35
553,31.65,11.05
554,32.95,11.15
555,32.65,11.7
556,32.25,12.25
557,32.05,12.25
558,31.3,12.7
559,31.95,12.95
560,32.75,13.1
561,33.15,13.2
562,33.1,12.75
563,33.15,12.1
564,34.3,11.75
565,34.0,10.85
566,34.65,11.0
567,34.8,10.1
568,35.65,9.85
569,36.35,10.0
570,35.55,10.75
571,35.8,11.55
572,35.2,11.75
573,34.7,11.75
574,34.95,12.75
575,34.05,12.55
576,34.05,13.05
577,33.25,13.7
578,33.2,14.15
579,33.25,14.7
580,33.0,15.15
581,32.95,15.65
582,32.6,16.15
583,32.45,16.75
584,32.65,17.05
585,32.75,17.3
586,31.75,17.2
587,31.7,17.65
588,31.0,17.5
589,31.15,17.9
590,30.45,18.05
591,30.05,18.8
592,30.55,18.8
593,30.5,19.3
594,30.25,19.4
595,29.6,19.85
596,29.15,20.55
597,30.25,20.45
598,30.7,20.05
599,31.0,19.9
600,31.55,19.65
601,31.5,18.55
602,32.05,18.6
603,31.95,19.1
604,32.6,18.35
605,32.85,17.95
606,33.45,17.45
607,33.7,17.0
608,34.25,17.35
609,34.3,18.05
610,33.85,18.4
611,33.05,18.85
612,33.25,18.95
613,32.8,19.15
614,32.3,19.85
615,32.8,20.0
616,31.75,20.25
617,31.75,20.75
618,32.1,21.15
619,31.55,21.6
620,30.65,21.3
621,29.95,21.6
622,29.5,21.6
623,30.35,22.05
624,31.05,22.0
625,31.55,22.2
626,30.95,22.65
627,30.3,23.1
628,29.6,23.15
629,29.35,22.55
630,29.2,23.85
631,30.75,24.0
632,30.95,24.15
633,31.45,23.7
634,31.95,23.15
635,32.55,22.05
636,32.6,22.55
637,33.25,22.25
638,33.65,21.9
639,33.5,21.3
640,33.1,20.75
641,33.8,20.4
642,33.85,20.0
643,34.15,19.3
644,34.85,18.85
645,35.3,18.55
646,35.4,19.35
647,34.55,19.75
648,35.05,20.0
649,35.95,19.85
650,36.35,20.6
651,35.5,20.55
652,34.45,20.65
653,34.4,21.25
654,35.0,21.05
655,35.75,21.3
656,35.05,21.5
657,34.6,22.05
658,34.2,21.75
659,36.25,21.95
660,35.7,22.3
661,35.5,22.9
662,35.85,23.25
663,36.3,23.8
664,35.45,24.1
665,34.9,23.5
666,34.2,22.9
667,33.85,23.3
668,33.25,23.35
669,32.45,23.7
670,33.6,23.9
671,34.25,23.95
672,34.25,24.1
673,35.4,24.7
674,35.15,25.3
675,34.4,24.9
676,33.7,24.85
677,32.25,24.45
678,32.5,24.7
679,31.45,24.45
680,31.55,25.2
681,31.05,25.0
682,30.25,24.3
683,29.8,24.8
684,29.6,25.5
685,29.7,26.05
686,30.5,25.5
687,30.65,26.0
688,31.25,26.05
689,31.45,26.95
690,30.75,26.9
691,30.65,27.15
692,31.25,27.85
693,31.85,27.75
694,32.7,28.2
695,33.25,27.55
696,32.4,27.1
697,32.15,26.65
698,32.35,25.95
699,32.95,25.5
700,33.85,26.05
701,33.05,26.5
702,33.65,27.0
703,34.1,27.35
704,34.2,27.95
705,34.65,26.85
706,35.25,26.0
707,35.7,26.15
708,34.4,25.6
709,21.3,20.8
710,20.15,20.9
711,19.2,21.35
712,19.1,21.85
713,18.45,22.8
714,18.75,22.95
715,19.4,23.0
716,19.55,22.25
717,19.8,21.85
718,20.5,21.85
719,21.45,21.45
720,21.7,21.9
721,21.4,22.3
722,21.0,22.6
723,21.15,22.95
724,20.5,22.85
725,19.75,23.65
726,19.2,23.7
727,18.45,24.35
728,20.65,23.85
729,20.65,24.3
730,19.7,24.6
731,20.15,25.05
732,22.15,25.1
733,21.6,24.65
734,21.7,23.8
735,21.9,23.65
736,22.55,23.5
737,22.55,24.3
738,23.3,24.45
739,24.25,24.35
740,23.8,25.25
741,23.4,23.8
742,22.9,23.2
743,22.3,22.8
744,22.2,22.4
745,23.1,21.7
746,22.85,21.9
747,22.65,21.1
748,23.15,22.6
749,24.1,21.9
750,24.7,22.2
751,24.3,22.6
752,24.15,23.3
753,23.9,23.45
754,5.2,2.15
755,6.35,1.95
756,6.75,2.3
757,5.9,2.4
758,5.4,2.7
759,4.85,2.9
760,4.85,3.35
761,5.15,3.45
762,5.7,3.45
763,6.2,3.0
764,6.2,3.2
765,7.65,2.15
766,7.2,2.75
767,6.75,3.2
768,6.75,3.55
769,6.65,3.8
770,5.8,4.0
771,4.95,4.05
772,5.1,4.35
773,5.7,4.45
774,5.45,4.85
775,6.7,4.8
776,6.55,5.05
777,7.2,4.9
778,6.2,4.25
779,7.1,4.3
780,7.85,4.5
781,7.6,4.15
782,7.25,3.55
783,7.8,3.35
784,8.05,2.75
785,8.5,3.25
786,8.1,3.55
787,8.15,4.0
